Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
County Durham,E06000047,Upper tier local authority,2020-04-20,50,,,1052,,
Southampton,E06000045,Upper tier local authority,2020-04-20,17,,,382,,
Portsmouth,E06000044,Upper tier local authority,2020-04-20,1,,,238,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-20,8,,,335,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-20,5,,,407,,
Wokingham,E06000041,Upper tier local authority,2020-04-20,7,,,300,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-20,6,,,218,,
Slough,E06000039,Upper tier local authority,2020-04-20,7,,,337,,
Reading,E06000038,Upper tier local authority,2020-04-20,17,,,392,,
West Berkshire,E06000037,Upper tier local authority,2020-04-20,16,,,270,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-20,5,,,182,,
Medway,E06000035,Upper tier local authority,2020-04-20,18,,,542,,
Thurrock,E06000034,Upper tier local authority,2020-04-20,6,,,242,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-20,7,,,268,,
Luton,E06000032,Upper tier local authority,2020-04-20,9,,,537,,
Peterborough,E06000031,Upper tier local authority,2020-04-20,10,,,166,,
Swindon,E06000030,Upper tier local authority,2020-04-20,17,,,304,,
Torbay,E06000027,Upper tier local authority,2020-04-20,10,,,162,,
Plymouth,E06000026,Upper tier local authority,2020-04-20,9,,,224,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-20,16,,,296,,
North Somerset,E06000024,Upper tier local authority,2020-04-20,4,,,178,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-20,21,,,507,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-20,1,,,183,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-20,16,,,320,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-20,10,,,198,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-20,14,,,173,,
Nottingham,E06000018,Upper tier local authority,2020-04-20,18,,,416,,
Leicester,E06000016,Upper tier local authority,2020-04-20,28,,,534,,
Derby,E06000015,Upper tier local authority,2020-04-20,9,,,424,,
York,E06000014,Upper tier local authority,2020-04-20,8,,,200,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-20,17,,,235,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-20,4,,,107,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-20,27,,,405,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-20,24,,,312,,
Blackpool,E06000009,Upper tier local authority,2020-04-20,21,,,310,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-20,8,,,259,,
Warrington,E06000007,Upper tier local authority,2020-04-20,20,,,495,,
Halton,E06000006,Upper tier local authority,2020-04-20,7,,,287,,
Darlington,E06000005,Upper tier local authority,2020-04-20,13,,,207,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-20,16,,,295,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-20,8,,,238,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-20,16,,,430,,
Hartlepool,E06000001,Upper tier local authority,2020-04-20,7,,,133,,
England,E92000001,Nation,2020-04-19,2093,2095,-2,99509,99510,-1
South West,E12000009,Region,2020-04-19,154,,,5066,,
South East,E12000008,Region,2020-04-19,301,,,14097,,
London,E12000007,Region,2020-04-19,249,,,22293,,
East of England,E12000006,Region,2020-04-19,178,,,8333,,
West Midlands,E12000005,Region,2020-04-19,239,,,10422,,
East Midlands,E12000004,Region,2020-04-19,153,,,5572,,
Yorkshire and The Humber,E12000003,Region,2020-04-19,216,,,7674,,
North West,E12000002,Region,2020-04-19,370,,,15959,,
North East,E12000001,Region,2020-04-19,154,,,5950,,
Worcestershire,E10000034,Upper tier local authority,2020-04-19,15,,,961,,
West Sussex,E10000032,Upper tier local authority,2020-04-19,18,,,924,,
Warwickshire,E10000031,Upper tier local authority,2020-04-19,31,,,930,,
Surrey,E10000030,Upper tier local authority,2020-04-19,39,,,2181,,
Suffolk,E10000029,Upper tier local authority,2020-04-19,31,,,780,,
Staffordshire,E10000028,Upper tier local authority,2020-04-19,42,,,1324,,
Somerset,E10000027,Upper tier local authority,2020-04-19,8,,,369,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-19,30,,,1287,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-19,11,,,916,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-19,14,,,662,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-19,31,,,939,,
Norfolk,E10000020,Upper tier local authority,2020-04-19,54,,,1095,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-19,27,,,677,,
Leicestershire,E10000018,Upper tier local authority,2020-04-19,20,,,736,,
Lancashire,E10000017,Upper tier local authority,2020-04-19,49,,,2248,,
Kent,E10000016,Upper tier local authority,2020-04-19,69,,,2724,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-19,33,,,1945,,
Hampshire,E10000014,Upper tier local authority,2020-04-19,50,,,2264,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-19,29,,,985,,
Essex,E10000012,Upper tier local authority,2020-04-19,28,,,2006,,
East Sussex,E10000011,Upper tier local authority,2020-04-19,13,,,465,,
Devon,E10000008,Upper tier local authority,2020-04-19,7,,,565,,
Derbyshire,E10000007,Upper tier local authority,2020-04-19,27,,,972,,
Cumbria,E10000006,Upper tier local authority,2020-04-19,19,,,1542,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-19,16,,,578,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-19,16,,,683,,
Westminster,E09000033,Upper tier local authority,2020-04-19,3,,,566,,
Wandsworth,E09000032,Upper tier local authority,2020-04-19,4,,,866,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-19,11,,,657,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-19,6,,,561,,
Sutton,E09000029,Upper tier local authority,2020-04-19,7,,,605,,
Southwark,E09000028,Upper tier local authority,2020-04-19,4,,,1109,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-19,9,,,343,,
Redbridge,E09000026,Upper tier local authority,2020-04-19,7,,,606,,
Newham,E09000025,Upper tier local authority,2020-04-19,6,,,878,,
Merton,E09000024,Upper tier local authority,2020-04-19,6,,,602,,
Lewisham,E09000023,Upper tier local authority,2020-04-19,7,,,827,,
Lambeth,E09000022,Upper tier local authority,2020-04-19,11,,,1047,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-19,2,,,393,,
Hounslow,E09000018,Upper tier local authority,2020-04-19,11,,,588,,
Hillingdon,E09000017,Upper tier local authority,2020-04-19,10,,,646,,
Havering,E09000016,Upper tier local authority,2020-04-19,10,,,574,,
Harrow,E09000015,Upper tier local authority,2020-04-19,13,,,796,,
Haringey,E09000014,Upper tier local authority,2020-04-19,13,,,507,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-19,6,,,496,,
Hackney,E09000012,Upper tier local authority,2020-04-19,5,,,567,,
Greenwich,E09000011,Upper tier local authority,2020-04-19,6,,,576,,
Enfield,E09000010,Upper tier local authority,2020-04-19,7,,,719,,
Ealing,E09000009,Upper tier local authority,2020-04-19,11,,,951,,
Croydon,E09000008,Upper tier local authority,2020-04-19,7,,,1229,,
Camden,E09000007,Upper tier local authority,2020-04-19,5,,,528,,
Bromley,E09000006,Upper tier local authority,2020-04-19,9,,,931,,
Brent,E09000005,Upper tier local authority,2020-04-19,14,,,1253,,
Bexley,E09000004,Upper tier local authority,2020-04-19,19,,,546,,
Barnet,E09000003,Upper tier local authority,2020-04-19,9,,,1103,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-19,11,,,414,,
Gateshead,E08000037,Upper tier local authority,2020-04-19,16,,,613,,
Wakefield,E08000036,Upper tier local authority,2020-04-19,7,,,426,,
Leeds,E08000035,Upper tier local authority,2020-04-19,33,,,991,,
Kirklees,E08000034,Upper tier local authority,2020-04-19,11,,,451,,
Calderdale,E08000033,Upper tier local authority,2020-04-19,2,,,198,,
Bradford,E08000032,Upper tier local authority,2020-04-19,7,,,597,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-19,12,,,612,,
Walsall,E08000030,Upper tier local authority,2020-04-19,10,,,729,,
Solihull,E08000029,Upper tier local authority,2020-04-19,7,,,455,,
Sandwell,E08000028,Upper tier local authority,2020-04-19,21,,,797,,
Dudley,E08000027,Upper tier local authority,2020-04-19,12,,,619,,
Coventry,E08000026,Upper tier local authority,2020-04-19,5,,,545,,
Birmingham,E08000025,Upper tier local authority,2020-04-19,51,,,2440,,
Sunderland,E08000024,Upper tier local authority,2020-04-19,28,,,943,,
South Tyneside,E08000023,Upper tier local authority,2020-04-19,7,,,377,,
North Tyneside,E08000022,Upper tier local authority,2020-04-19,4,,,400,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-19,17,,,747,,
Sheffield,E08000019,Upper tier local authority,2020-04-19,42,,,1773,,
Rotherham,E08000018,Upper tier local authority,2020-04-19,18,,,546,,
Doncaster,E08000017,Upper tier local authority,2020-04-19,7,,,344,,
Barnsley,E08000016,Upper tier local authority,2020-04-19,23,,,507,,
Wirral,E08000015,Upper tier local authority,2020-04-19,26,,,833,,
Sefton,E08000014,Upper tier local authority,2020-04-19,12,,,686,,
St. Helens,E08000013,Upper tier local authority,2020-04-19,3,,,506,,
Liverpool,E08000012,Upper tier local authority,2020-04-19,21,,,1198,,
Knowsley,E08000011,Upper tier local authority,2020-04-19,7,,,434,,
Wigan,E08000010,Upper tier local authority,2020-04-19,19,,,617,,
Trafford,E08000009,Upper tier local authority,2020-04-19,8,,,498,,
Tameside,E08000008,Upper tier local authority,2020-04-19,6,,,394,,
Stockport,E08000007,Upper tier local authority,2020-04-19,15,,,678,,
Salford,E08000006,Upper tier local authority,2020-04-19,16,,,616,,
Rochdale,E08000005,Upper tier local authority,2020-04-19,14,,,465,,
Oldham,E08000004,Upper tier local authority,2020-04-19,24,,,645,,
Manchester,E08000003,Upper tier local authority,2020-04-19,19,,,959,,
Bury,E08000002,Upper tier local authority,2020-04-19,8,,,458,,
Bolton,E08000001,Upper tier local authority,2020-04-19,23,,,629,,
Dorset,E06000059,Upper tier local authority,2020-04-19,6,,,257,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-19,8,,,354,,
Northumberland,E06000057,Upper tier local authority,2020-04-19,20,,,625,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-19,2,,,401,,
Bedford,E06000055,Upper tier local authority,2020-04-19,3,,,347,,
Wiltshire,E06000054,Upper tier local authority,2020-04-19,10,,,346,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-19,6,,,414,,
Shropshire,E06000051,Upper tier local authority,2020-04-19,12,,,359,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-19,18,,,608,,
Cheshire East,E06000049,Upper tier local authority,2020-04-19,21,,,650,,
County Durham,E06000047,Upper tier local authority,2020-04-19,27,,,1002,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-19,1,,,73,,
Southampton,E06000045,Upper tier local authority,2020-04-19,5,,,365,,
Portsmouth,E06000044,Upper tier local authority,2020-04-19,1,,,237,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-19,8,,,327,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-19,7,,,402,,
Wokingham,E06000041,Upper tier local authority,2020-04-19,8,,,293,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-19,4,,,212,,
Slough,E06000039,Upper tier local authority,2020-04-19,6,,,330,,
Reading,E06000038,Upper tier local authority,2020-04-19,6,,,375,,
West Berkshire,E06000037,Upper tier local authority,2020-04-19,6,,,254,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-19,2,,,177,,
Medway,E06000035,Upper tier local authority,2020-04-19,12,,,524,,
Thurrock,E06000034,Upper tier local authority,2020-04-19,1,,,236,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-19,5,,,261,,
Luton,E06000032,Upper tier local authority,2020-04-19,1,,,528,,
Peterborough,E06000031,Upper tier local authority,2020-04-19,4,,,156,,
Swindon,E06000030,Upper tier local authority,2020-04-19,14,,,287,,
Torbay,E06000027,Upper tier local authority,2020-04-19,22,,,152,,
Plymouth,E06000026,Upper tier local authority,2020-04-19,13,,,215,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-19,7,,,280,,
North Somerset,E06000024,Upper tier local authority,2020-04-19,2,,,174,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-19,12,,,486,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-19,10,,,182,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-19,11,,,304,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-19,4,,,188,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-19,6,,,159,,
Nottingham,E06000018,Upper tier local authority,2020-04-19,10,,,398,,
Leicester,E06000016,Upper tier local authority,2020-04-19,23,,,506,,
Derby,E06000015,Upper tier local authority,2020-04-19,4,,,415,,
York,E06000014,Upper tier local authority,2020-04-19,6,,,192,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-19,7,,,218,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-19,1,,,103,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-19,21,,,378,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-19,17,,,288,,
Blackpool,E06000009,Upper tier local authority,2020-04-19,21,,,289,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-19,5,,,251,,
Warrington,E06000007,Upper tier local authority,2020-04-19,7,,,475,,
Halton,E06000006,Upper tier local authority,2020-04-19,9,,,280,,
Darlington,E06000005,Upper tier local authority,2020-04-19,5,,,194,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-19,9,,,279,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-19,8,,,230,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-19,10,,,414,,
Hartlepool,E06000001,Upper tier local authority,2020-04-19,3,,,126,,
England,E92000001,Nation,2020-04-18,2575,2579,-4,97416,97415,1
South West,E12000009,Region,2020-04-18,145,,,4912,,
South East,E12000008,Region,2020-04-18,396,,,13796,,
London,E12000007,Region,2020-04-18,301,,,22044,,
East of England,E12000006,Region,2020-04-18,249,,,8155,,
West Midlands,E12000005,Region,2020-04-18,327,,,10183,,
East Midlands,E12000004,Region,2020-04-18,96,,,5419,,
Yorkshire and The Humber,E12000003,Region,2020-04-18,262,,,7458,,
North West,E12000002,Region,2020-04-18,442,,,15589,,
North East,E12000001,Region,2020-04-18,226,,,5796,,
Worcestershire,E10000034,Upper tier local authority,2020-04-18,33,,,946,,
West Sussex,E10000032,Upper tier local authority,2020-04-18,27,,,906,,
Warwickshire,E10000031,Upper tier local authority,2020-04-18,42,,,899,,
Surrey,E10000030,Upper tier local authority,2020-04-18,47,,,2142,,
Suffolk,E10000029,Upper tier local authority,2020-04-18,62,,,749,,
Staffordshire,E10000028,Upper tier local authority,2020-04-18,47,,,1282,,
Somerset,E10000027,Upper tier local authority,2020-04-18,13,,,361,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-18,34,,,1257,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-18,13,,,905,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-18,18,,,648,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-18,25,,,908,,
Norfolk,E10000020,Upper tier local authority,2020-04-18,40,,,1041,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-18,14,,,650,,
Leicestershire,E10000018,Upper tier local authority,2020-04-18,16,,,716,,
Lancashire,E10000017,Upper tier local authority,2020-04-18,75,,,2199,,
Kent,E10000016,Upper tier local authority,2020-04-18,102,,,2655,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-18,38,,,1912,,
Hampshire,E10000014,Upper tier local authority,2020-04-18,60,,,2214,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-18,32,,,956,,
Essex,E10000012,Upper tier local authority,2020-04-18,40,,,1978,,
East Sussex,E10000011,Upper tier local authority,2020-04-18,14,,,452,,
Devon,E10000008,Upper tier local authority,2020-04-18,14,,,558,,
Derbyshire,E10000007,Upper tier local authority,2020-04-18,7,,,945,,
Cumbria,E10000006,Upper tier local authority,2020-04-18,23,,,1523,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-18,8,,,562,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-18,18,,,667,,
Westminster,E09000033,Upper tier local authority,2020-04-18,3,,,563,,
Wandsworth,E09000032,Upper tier local authority,2020-04-18,11,,,862,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-18,13,,,646,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-18,5,,,555,,
Sutton,E09000029,Upper tier local authority,2020-04-18,3,,,598,,
Southwark,E09000028,Upper tier local authority,2020-04-18,17,,,1105,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-18,3,,,334,,
Redbridge,E09000026,Upper tier local authority,2020-04-18,4,,,599,,
Newham,E09000025,Upper tier local authority,2020-04-18,8,,,872,,
Merton,E09000024,Upper tier local authority,2020-04-18,6,,,596,,
Lewisham,E09000023,Upper tier local authority,2020-04-18,6,,,820,,
Lambeth,E09000022,Upper tier local authority,2020-04-18,11,,,1036,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-18,12,,,391,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-18,6,,,417,,
Islington,E09000019,Upper tier local authority,2020-04-18,3,,,379,,
