Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Merton,E09000024,Upper tier local authority,2020-04-30,3,,,657,,
Lewisham,E09000023,Upper tier local authority,2020-04-30,7,,,921,,
Lambeth,E09000022,Upper tier local authority,2020-04-30,7,,,1142,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-30,12,,,464,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-30,4,,,466,,
Islington,E09000019,Upper tier local authority,2020-04-30,5,,,418,,
Hounslow,E09000018,Upper tier local authority,2020-04-30,18,,,665,,
Hillingdon,E09000017,Upper tier local authority,2020-04-30,3,,,730,,
Havering,E09000016,Upper tier local authority,2020-04-30,4,,,638,,
Harrow,E09000015,Upper tier local authority,2020-04-30,6,,,940,,
Haringey,E09000014,Upper tier local authority,2020-04-30,2,,,551,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-30,2,,,619,,
Hackney,E09000012,Upper tier local authority,2020-04-30,2,,,606,,
Greenwich,E09000011,Upper tier local authority,2020-04-30,5,,,639,,
Enfield,E09000010,Upper tier local authority,2020-04-30,2,,,837,,
Ealing,E09000009,Upper tier local authority,2020-04-30,6,,,1074,,
Croydon,E09000008,Upper tier local authority,2020-04-30,21,,,1406,,
Camden,E09000007,Upper tier local authority,2020-04-30,8,,,582,,
Bromley,E09000006,Upper tier local authority,2020-04-30,17,,,1086,,
Brent,E09000005,Upper tier local authority,2020-04-30,12,,,1363,,
Bexley,E09000004,Upper tier local authority,2020-04-30,11,,,630,,
Barnet,E09000003,Upper tier local authority,2020-04-30,9,,,1215,,
Gateshead,E08000037,Upper tier local authority,2020-04-30,22,,,852,,
Wakefield,E08000036,Upper tier local authority,2020-04-30,18,,,546,,
Leeds,E08000035,Upper tier local authority,2020-04-30,21,,,1452,,
Kirklees,E08000034,Upper tier local authority,2020-04-30,13,,,580,,
Calderdale,E08000033,Upper tier local authority,2020-04-30,7,,,250,,
Bradford,E08000032,Upper tier local authority,2020-04-30,26,,,928,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-30,8,,,854,,
Walsall,E08000030,Upper tier local authority,2020-04-30,21,,,1007,,
Solihull,E08000029,Upper tier local authority,2020-04-30,6,,,579,,
Sandwell,E08000028,Upper tier local authority,2020-04-30,12,,,1033,,
Dudley,E08000027,Upper tier local authority,2020-04-30,18,,,783,,
Coventry,E08000026,Upper tier local authority,2020-04-30,6,,,673,,
Birmingham,E08000025,Upper tier local authority,2020-04-30,35,,,2908,,
Sunderland,E08000024,Upper tier local authority,2020-04-30,25,,,1183,,
South Tyneside,E08000023,Upper tier local authority,2020-04-30,25,,,586,,
North Tyneside,E08000022,Upper tier local authority,2020-04-30,16,,,483,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-30,35,,,935,,
Sheffield,E08000019,Upper tier local authority,2020-04-30,36,,,2220,,
Rotherham,E08000018,Upper tier local authority,2020-04-30,16,,,751,,
Doncaster,E08000017,Upper tier local authority,2020-04-30,22,,,531,,
Barnsley,E08000016,Upper tier local authority,2020-04-30,10,,,684,,
Wirral,E08000015,Upper tier local authority,2020-04-30,7,,,1025,,
Sefton,E08000014,Upper tier local authority,2020-04-30,16,,,829,,
St. Helens,E08000013,Upper tier local authority,2020-04-30,8,,,667,,
Liverpool,E08000012,Upper tier local authority,2020-04-30,21,,,1451,,
Knowsley,E08000011,Upper tier local authority,2020-04-30,12,,,570,,
Wigan,E08000010,Upper tier local authority,2020-04-30,9,,,855,,
Trafford,E08000009,Upper tier local authority,2020-04-30,12,,,627,,
Tameside,E08000008,Upper tier local authority,2020-04-30,8,,,478,,
Stockport,E08000007,Upper tier local authority,2020-04-30,26,,,878,,
Salford,E08000006,Upper tier local authority,2020-04-30,13,,,796,,
Rochdale,E08000005,Upper tier local authority,2020-04-30,6,,,593,,
Oldham,E08000004,Upper tier local authority,2020-04-30,13,,,807,,
Manchester,E08000003,Upper tier local authority,2020-04-30,16,,,1192,,
Bury,E08000002,Upper tier local authority,2020-04-30,11,,,600,,
Bolton,E08000001,Upper tier local authority,2020-04-30,13,,,822,,
Dorset,E06000059,Upper tier local authority,2020-04-30,3,,,317,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-30,7,,,422,,
Northumberland,E06000057,Upper tier local authority,2020-04-30,19,,,790,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-30,4,,,518,,
Bedford,E06000055,Upper tier local authority,2020-04-30,15,,,484,,
Wiltshire,E06000054,Upper tier local authority,2020-04-30,6,,,443,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-30,4,,,500,,
Shropshire,E06000051,Upper tier local authority,2020-04-30,7,,,516,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-30,17,,,839,,
Cheshire East,E06000049,Upper tier local authority,2020-04-30,25,,,901,,
County Durham,E06000047,Upper tier local authority,2020-04-30,46,,,1470,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-30,1,,,124,,
Southampton,E06000045,Upper tier local authority,2020-04-30,15,,,482,,
Portsmouth,E06000044,Upper tier local authority,2020-04-30,2,,,286,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-30,4,,,380,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-30,13,,,479,,
Wokingham,E06000041,Upper tier local authority,2020-04-30,10,,,389,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-30,2,,,258,,
Slough,E06000039,Upper tier local authority,2020-04-30,9,,,397,,
Reading,E06000038,Upper tier local authority,2020-04-30,5,,,504,,
West Berkshire,E06000037,Upper tier local authority,2020-04-30,5,,,333,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-30,1,,,219,,
Medway,E06000035,Upper tier local authority,2020-04-30,7,,,638,,
Thurrock,E06000034,Upper tier local authority,2020-04-30,7,,,285,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-30,4,,,304,,
Peterborough,E06000031,Upper tier local authority,2020-04-30,8,,,261,,
Swindon,E06000030,Upper tier local authority,2020-04-30,3,,,369,,
Torbay,E06000027,Upper tier local authority,2020-04-30,1,,,203,,
Plymouth,E06000026,Upper tier local authority,2020-04-30,2,,,291,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-30,6,,,349,,
North Somerset,E06000024,Upper tier local authority,2020-04-30,9,,,249,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-30,6,,,617,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-30,1,,,212,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-30,21,,,490,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-30,9,,,277,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-30,3,,,305,,
Nottingham,E06000018,Upper tier local authority,2020-04-30,6,,,525,,
Leicester,E06000016,Upper tier local authority,2020-04-30,12,,,683,,
Derby,E06000015,Upper tier local authority,2020-04-30,1,,,504,,
York,E06000014,Upper tier local authority,2020-04-30,12,,,310,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-30,14,,,375,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-30,28,,,640,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-30,29,,,501,,
Blackpool,E06000009,Upper tier local authority,2020-04-30,12,,,467,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-30,8,,,330,,
Warrington,E06000007,Upper tier local authority,2020-04-30,16,,,638,,
Halton,E06000006,Upper tier local authority,2020-04-30,6,,,329,,
Darlington,E06000005,Upper tier local authority,2020-04-30,7,,,291,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-30,9,,,389,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-30,6,,,326,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-30,12,,,564,,
Hartlepool,E06000001,Upper tier local authority,2020-04-30,4,,,215,,
England,E92000001,Nation,2020-04-29,2359,2360,-1,123763,123983,-220
South West,E12000009,Region,2020-04-29,130,,,6367,,
South East,E12000008,Region,2020-04-29,299,,,17599,,
London,E12000007,Region,2020-04-29,242,,,24658,,
East of England,E12000006,Region,2020-04-29,235,,,10862,,
West Midlands,E12000005,Region,2020-04-29,263,,,13378,,
East Midlands,E12000004,Region,2020-04-29,134,,,7005,,
Yorkshire and The Humber,E12000003,Region,2020-04-29,336,,,10616,,
North West,E12000002,Region,2020-04-29,401,,,20186,,
North East,E12000001,Region,2020-04-29,214,,,7858,,
Worcestershire,E10000034,Upper tier local authority,2020-04-29,17,,,1158,,
West Sussex,E10000032,Upper tier local authority,2020-04-29,25,,,1152,,
Warwickshire,E10000031,Upper tier local authority,2020-04-29,23,,,1187,,
Surrey,E10000030,Upper tier local authority,2020-04-29,28,,,2592,,
Suffolk,E10000029,Upper tier local authority,2020-04-29,19,,,1092,,
Staffordshire,E10000028,Upper tier local authority,2020-04-29,32,,,1754,,
Somerset,E10000027,Upper tier local authority,2020-04-29,21,,,507,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-29,12,,,1561,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-29,34,,,1130,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-29,36,,,965,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-29,15,,,1052,,
Norfolk,E10000020,Upper tier local authority,2020-04-29,46,,,1556,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-29,14,,,850,,
Leicestershire,E10000018,Upper tier local authority,2020-04-29,21,,,941,,
Lancashire,E10000017,Upper tier local authority,2020-04-29,42,,,2842,,
Kent,E10000016,Upper tier local authority,2020-04-29,89,,,3678,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-29,62,,,2352,,
Hampshire,E10000014,Upper tier local authority,2020-04-29,39,,,2786,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-29,17,,,1221,,
Essex,E10000012,Upper tier local authority,2020-04-29,46,,,2637,,
East Sussex,E10000011,Upper tier local authority,2020-04-29,13,,,581,,
Devon,E10000008,Upper tier local authority,2020-04-29,23,,,715,,
Derbyshire,E10000007,Upper tier local authority,2020-04-29,22,,,1319,,
Cumbria,E10000006,Upper tier local authority,2020-04-29,76,,,1925,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-29,23,,,785,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-29,5,,,834,,
Westminster,E09000033,Upper tier local authority,2020-04-29,8,,,604,,
Wandsworth,E09000032,Upper tier local authority,2020-04-29,7,,,925,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-29,2,,,717,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-29,2,,,601,,
Sutton,E09000029,Upper tier local authority,2020-04-29,10,,,677,,
Southwark,E09000028,Upper tier local authority,2020-04-29,14,,,1193,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-29,10,,,372,,
Redbridge,E09000026,Upper tier local authority,2020-04-29,4,,,671,,
Newham,E09000025,Upper tier local authority,2020-04-29,5,,,945,,
Merton,E09000024,Upper tier local authority,2020-04-29,4,,,654,,
Lewisham,E09000023,Upper tier local authority,2020-04-29,4,,,914,,
Lambeth,E09000022,Upper tier local authority,2020-04-29,7,,,1135,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-29,6,,,452,,
Islington,E09000019,Upper tier local authority,2020-04-29,2,,,413,,
Hounslow,E09000018,Upper tier local authority,2020-04-29,8,,,647,,
Hillingdon,E09000017,Upper tier local authority,2020-04-29,5,,,727,,
Havering,E09000016,Upper tier local authority,2020-04-29,2,,,634,,
Harrow,E09000015,Upper tier local authority,2020-04-29,28,,,934,,
Haringey,E09000014,Upper tier local authority,2020-04-29,5,,,549,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-29,6,,,617,,
Hackney,E09000012,Upper tier local authority,2020-04-29,3,,,604,,
Greenwich,E09000011,Upper tier local authority,2020-04-29,7,,,634,,
Enfield,E09000010,Upper tier local authority,2020-04-29,6,,,835,,
Ealing,E09000009,Upper tier local authority,2020-04-29,18,,,1068,,
Croydon,E09000008,Upper tier local authority,2020-04-29,8,,,1385,,
Camden,E09000007,Upper tier local authority,2020-04-29,3,,,574,,
Bromley,E09000006,Upper tier local authority,2020-04-29,30,,,1069,,
Brent,E09000005,Upper tier local authority,2020-04-29,9,,,1351,,
Bexley,E09000004,Upper tier local authority,2020-04-29,5,,,619,,
Barnet,E09000003,Upper tier local authority,2020-04-29,12,,,1206,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-29,2,,,454,,
Gateshead,E08000037,Upper tier local authority,2020-04-29,36,,,830,,
Wakefield,E08000036,Upper tier local authority,2020-04-29,6,,,528,,
Leeds,E08000035,Upper tier local authority,2020-04-29,35,,,1431,,
Kirklees,E08000034,Upper tier local authority,2020-04-29,11,,,567,,
Calderdale,E08000033,Upper tier local authority,2020-04-29,1,,,243,,
Bradford,E08000032,Upper tier local authority,2020-04-29,50,,,902,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-29,36,,,846,,
Walsall,E08000030,Upper tier local authority,2020-04-29,10,,,986,,
Solihull,E08000029,Upper tier local authority,2020-04-29,5,,,573,,
Sandwell,E08000028,Upper tier local authority,2020-04-29,27,,,1021,,
Dudley,E08000027,Upper tier local authority,2020-04-29,25,,,765,,
Coventry,E08000026,Upper tier local authority,2020-04-29,11,,,667,,
Birmingham,E08000025,Upper tier local authority,2020-04-29,45,,,2873,,
Sunderland,E08000024,Upper tier local authority,2020-04-29,26,,,1158,,
South Tyneside,E08000023,Upper tier local authority,2020-04-29,13,,,561,,
North Tyneside,E08000022,Upper tier local authority,2020-04-29,7,,,467,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-29,12,,,900,,
Sheffield,E08000019,Upper tier local authority,2020-04-29,39,,,2184,,
Rotherham,E08000018,Upper tier local authority,2020-04-29,21,,,735,,
Doncaster,E08000017,Upper tier local authority,2020-04-29,29,,,509,,
Barnsley,E08000016,Upper tier local authority,2020-04-29,14,,,674,,
Wirral,E08000015,Upper tier local authority,2020-04-29,15,,,1018,,
Sefton,E08000014,Upper tier local authority,2020-04-29,15,,,813,,
St. Helens,E08000013,Upper tier local authority,2020-04-29,5,,,659,,
Liverpool,E08000012,Upper tier local authority,2020-04-29,23,,,1430,,
Knowsley,E08000011,Upper tier local authority,2020-04-29,15,,,558,,
Wigan,E08000010,Upper tier local authority,2020-04-29,13,,,846,,
Trafford,E08000009,Upper tier local authority,2020-04-29,11,,,615,,
Tameside,E08000008,Upper tier local authority,2020-04-29,10,,,470,,
Stockport,E08000007,Upper tier local authority,2020-04-29,21,,,852,,
Salford,E08000006,Upper tier local authority,2020-04-29,16,,,783,,
Rochdale,E08000005,Upper tier local authority,2020-04-29,7,,,587,,
Oldham,E08000004,Upper tier local authority,2020-04-29,20,,,794,,
Manchester,E08000003,Upper tier local authority,2020-04-29,16,,,1176,,
Bury,E08000002,Upper tier local authority,2020-04-29,8,,,589,,
Bolton,E08000001,Upper tier local authority,2020-04-29,15,,,809,,
Dorset,E06000059,Upper tier local authority,2020-04-29,5,,,314,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-29,7,,,415,,
Northumberland,E06000057,Upper tier local authority,2020-04-29,18,,,771,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-29,7,,,514,,
Bedford,E06000055,Upper tier local authority,2020-04-29,15,,,469,,
Wiltshire,E06000054,Upper tier local authority,2020-04-29,16,,,437,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-29,13,,,496,,
Shropshire,E06000051,Upper tier local authority,2020-04-29,10,,,509,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-29,14,,,822,,
Cheshire East,E06000049,Upper tier local authority,2020-04-29,19,,,876,,
County Durham,E06000047,Upper tier local authority,2020-04-29,64,,,1424,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-29,8,,,123,,
Southampton,E06000045,Upper tier local authority,2020-04-29,10,,,467,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-29,5,,,376,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-29,15,,,466,,
Wokingham,E06000041,Upper tier local authority,2020-04-29,7,,,379,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-29,4,,,256,,
Slough,E06000039,Upper tier local authority,2020-04-29,4,,,388,,
Reading,E06000038,Upper tier local authority,2020-04-29,13,,,499,,
West Berkshire,E06000037,Upper tier local authority,2020-04-29,11,,,328,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-29,3,,,218,,
Medway,E06000035,Upper tier local authority,2020-04-29,8,,,631,,
Thurrock,E06000034,Upper tier local authority,2020-04-29,5,,,278,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-29,4,,,300,,
Luton,E06000032,Upper tier local authority,2020-04-29,1,,,626,,
Peterborough,E06000031,Upper tier local authority,2020-04-29,7,,,253,,
Swindon,E06000030,Upper tier local authority,2020-04-29,5,,,366,,
Plymouth,E06000026,Upper tier local authority,2020-04-29,4,,,289,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-29,2,,,343,,
North Somerset,E06000024,Upper tier local authority,2020-04-29,8,,,240,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-29,8,,,611,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-29,1,,,211,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-29,12,,,469,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-29,8,,,268,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-29,2,,,302,,
Nottingham,E06000018,Upper tier local authority,2020-04-29,6,,,519,,
Leicester,E06000016,Upper tier local authority,2020-04-29,13,,,671,,
Derby,E06000015,Upper tier local authority,2020-04-29,9,,,503,,
York,E06000014,Upper tier local authority,2020-04-29,19,,,298,,
